date,stock,tweet
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,bby,GRNF is about to be the largest MJ conglomerate on the planet 👇👇 $PBR $JCP $MDT $SQ $AUY $MAXR $LOW $ET $HL $MDR… https://t.co/0GRUYkIsRY
11/15/2019,bby,GRNF is about to be the largest MJ conglomerate on the planet 👇👇 $PBR $JCP $MDT $SQ $AUY $MAXR $LOW $ET $HL $MDR… https://t.co/0GRUYkIsRY
11/15/2019,bby,GRNF is about to be the largest MJ conglomerate on the planet 👇👇 $PBR $JCP $MDT $SQ $AUY $MAXR $LOW $ET $HL $MDR… https://t.co/0GRUYkIsRY
11/15/2019,low,GRNF is about to be the largest MJ conglomerate on the planet 👇👇 $PBR $JCP $MDT $SQ $AUY $MAXR $LOW $ET $HL $MDR… https://t.co/0GRUYkIsRY
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,#Watchlist 11/15 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW… https://t.co/eUrvBeNULJ
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,RT @TheFireguy343: #Watchlist 11/15 $AAPL $ADBE $AMD $AMZN $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GOOGL $HD $IWM $JPM $LMT $LOW $LULU $MA…
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"#Watchlist for 11/15

$AAPL $AMD $AMZN $AZO $BA $BABA $BYND $CAT $CMG $DIS $FB $FDX $GLD $GOOGL $IWM $JPM $LMT $LOW… https://t.co/v7wBRJRt8J"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"Claim FREE VertCoin for watching videos – current returns: 0.2451 $VTC daily

https://t.co/wVJWcZxCV4

$CMPCO $ONX… https://t.co/axl53E0pTl"
11/15/2019,low,"$TEN $ADS $AGO
$DANG! $HE $HUM $TOO $LOW
$I $BIT $OUT $HUBS"
11/15/2019,low,Factors Likely to Influence J. C. Penney (JCP) in Q3 Earnings $LOW $PLCE $DG $JCP https://t.co/c5vZUDSqIr
11/15/2019,low,Investment Analysts’ Recent Ratings Updates for Lowe’s Companies $LOW https://t.co/MIXeXzEJNT
11/15/2019,low,Investment Analysts’ Recent Ratings Updates for Lowe’s Companies $LOW https://t.co/dYqYoQUghj
11/15/2019,low,Investment Analysts’ Recent Ratings Updates for Lowe’s Companies $LOW https://t.co/7xDnhukhCk #stocks
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,RT @newsfilterio: Factors Likely to Influence J. C. Penney (JCP) in Q3 Earnings $LOW $PLCE $DG $JCP https://t.co/c5vZUDSqIr
11/15/2019,low,$LOW showing up in our top breakout selection. https://t.co/tM5KEVFBhy
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"$LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators:… https://t.co/QCzc2QqvHr"
11/15/2019,low,"RT @Tickeron: $LOW's price moved above its 50-day Moving Average on October 30, 2019. View odds for this and other indicators: https://t.co…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,The arbitrary choice of today: $CMT $WORK $WCN $KBH $UIHC $LOW $SBE= $TCF $DNKN $CCC+. More details at https://t.co/FOOriXawTk
11/15/2019,low,Vanilla Ice cream // $low Dee
11/15/2019,low,"$LOW $TGT $DG $ROST:

Will Higher Revenues Drive Target’s (TGT) Q3 Earnings?:

https://t.co/4fjI04PlBh"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,bby,4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,low,7 Earnings Reports to Watch Next Week $XRT https://t.co/n0M04F8E1e $HD $TJX $LOW $TGT $PDD $M $SPLK
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,$VTGN DOWN 72% BOUNCING premarket💸📈✈🛒 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG $COST… https://t.co/RNG0tENptc
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,bby,RT @JorelLaraKalel: 4 Retail Stocks to Buy Getting Marked Up for Black Friday https://t.co/sAoRvn0a0r $BBY $WMT $TGT $KSS
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,bby,"$XRT $AMZN $DDS $RH $TGT $WMT $KSS $M $BBBY $PIR $BBY $CVS $IBUY $BABA $W cheese and crackers, if you thought $JCP'… https://t.co/1CXdyGwfVp"
11/15/2019,bby,"$XRT $AMZN $DDS $RH $TGT $WMT $KSS $M $BBBY $PIR $BBY $CVS $IBUY $BABA $W cheese and crackers, if you thought $JCP'… https://t.co/1CXdyGwfVp"
11/15/2019,bby,"$XRT $AMZN $DDS $RH $TGT $WMT $KSS $M $BBBY $PIR $BBY $CVS $IBUY $BABA $W cheese and crackers, if you thought $JCP'… https://t.co/1CXdyGwfVp"
11/15/2019,m,"$XRT $AMZN $DDS $RH $TGT $WMT $KSS $M $BBBY $PIR $BBY $CVS $IBUY $BABA $W cheese and crackers, if you thought $JCP'… https://t.co/1CXdyGwfVp"
11/15/2019,bby,"$BBY enters an Uptrend because Momentum Indicator exceeded the 0 level on October 16, 2019. View odds for this and… https://t.co/0CORm4XZnG"
11/15/2019,bby,"$BBY enters an Uptrend because Momentum Indicator exceeded the 0 level on October 16, 2019. View odds for this and… https://t.co/0CORm4XZnG"
11/15/2019,bby,"$BBY enters an Uptrend because Momentum Indicator exceeded the 0 level on October 16, 2019. View odds for this and… https://t.co/0CORm4XZnG"
11/15/2019,m,@hutchesonglenn Yeah. They should have declared a environment emergency back in October. We could have spent hundre… https://t.co/XVsYxBWns0
11/15/2019,bby,"US Clothing, DIY &amp; electronics stores all weak. Generally weak for much of this year $JCP $HD $BBY"
11/15/2019,bby,"US Clothing, DIY &amp; electronics stores all weak. Generally weak for much of this year $JCP $HD $BBY"
11/15/2019,bby,"US Clothing, DIY &amp; electronics stores all weak. Generally weak for much of this year $JCP $HD $BBY"
11/15/2019,bby,Real Estate Investing For Dummies: https://t.co/czk4YtLBht $AGNC $SPY $BBY $HD $LL
11/15/2019,bby,Real Estate Investing For Dummies: https://t.co/czk4YtLBht $AGNC $SPY $BBY $HD $LL
11/15/2019,bby,Real Estate Investing For Dummies: https://t.co/czk4YtLBht $AGNC $SPY $BBY $HD $LL
11/15/2019,low,$HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/18msarIXXD
11/15/2019,m,@therealjzapata yeah there your $M
11/15/2019,low,$HD $LOW NEW ARTICLE : Home Depot and Lowe's sized up ahead of earnings week https://t.co/gmV4IKIjsP Get all the la… https://t.co/5XSNjt0jgc
11/15/2019,m,Have traded #Macy’s #stock many times; bought $M yesterday at $16.13. Small position given what feels like a lifele… https://t.co/UFOT26hJHV
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,hd,$HD Financial Group Raises Target Home Depot (HD) $236.55 $246.00 ➝ $268.00 Buy
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,hd,If this is what a #recession looks like then we should have more of them. Yeah Recession! $SPY $AMD $ROKU $AXP $HD.… https://t.co/UjiLvNUQdD
11/15/2019,bby,$ALXN $SMTC $BAC $CSCO $GM $IBM $INTC $BBY $CAT Bearish MACD crossover
11/15/2019,bby,$ALXN $SMTC $BAC $CSCO $GM $IBM $INTC $BBY $CAT Bearish MACD crossover
11/15/2019,bby,$ALXN $SMTC $BAC $CSCO $GM $IBM $INTC $BBY $CAT Bearish MACD crossover
11/15/2019,m,"J.C. Penney's loss smaller than expected, shares soar 13% $JCP $AMZN $TJX $M $JWN https://t.co/ZuRJJQX8ax"
11/15/2019,low,"Claim FREE Dogecoin for watching videos – current returns: 648.6066 $DOGE daily

https://t.co/pmv7bNVBhe

$BBP $LOW… https://t.co/hXgPPdmPBK"
11/15/2019,hd,"Home Depot, IBM und UnitedHealth: Diese Aktien aus dem Dow Jones Industrial Ave.. https://t.co/JGRAaQhCCz $HD $IBM $UNH"
11/15/2019,hd,$HD NEW ARTICLE : What to Look for in Home Depot’s Earnings Report https://t.co/xU9MjhveYt Get all the latest $HD r… https://t.co/fgkiadMRw9
11/15/2019,hd,"RT @OptionsAction: Homebuilders are on fire, and traders are betting one name can carry the next leg of the rally. @traderDanielle of @simp…"
11/15/2019,hd,JP Morgan in the $HD $LOW earnings preview mentions possibility of $HD taking down comps algo at its December inves… https://t.co/atA8RZBtHN
11/15/2019,low,JP Morgan in the $HD $LOW earnings preview mentions possibility of $HD taking down comps algo at its December inves… https://t.co/atA8RZBtHN
11/15/2019,low,"October #Retail sales 

Again, retail sales look good to me.  

- Sales (ex auto &amp; Gas) in the same +3-4% YoY band.… https://t.co/JXI9wfgORL"
11/15/2019,m,@revoltadinhafc $m
11/15/2019,hd,"$HD:

What to Look for in Home Depot’s Earnings Report:

https://t.co/EITWBgS1C3"
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,m,"Gap up #stocks

$AMD $AMAT $ROKU $MU $VIPS $QCOM $ET $M $FCX $LK 

(+35 more results) Scan updates every 5 secs.… https://t.co/gEeix1WxNz"
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,hd,Home Depot $HD PT Raised to $268.00 https://t.co/Buk81pKffe #stocks
11/15/2019,low,Lowe’s Companies $LOW Price Target Raised to $130.00 at Jefferies Financial Group https://t.co/Wd0ClFA9mK #stocks
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,hd,$HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/S34IVzUKRx
11/15/2019,low,$HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/S34IVzUKRx
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,m,"RT @VeBo1991: There is no adequate word for this ! Evil, is not enough anymore . “DemoRats , who receive $M from PP , Hold Hearing to Compl…"
11/15/2019,hd,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,low,"RT @RampCapitalLLC: Here’s my current stock watchlist:

$EBAY
$PYPL
$SQ
$TSLA
$EA
$IQ
$NFLX
$DE
$INTC
$DIS
$NVDA
$T
$KHC
$IBM
$LYFT
$LULU
$…"
11/15/2019,m,"@NGH55786571 @Morning_Joe @JoeNBC LOL :0 No evidence?  It has been public knowledge since the New Yorker &amp; NYT.
Was… https://t.co/8MbETcRTCg"
11/15/2019,tgt,RT @PipsToDollars: wow those $TGT calls from yesterday are paying huge this morning on this 1% move
11/15/2019,m,"Didn't had time to post yesterday, chart and the rational behind the $M calls - an earnings play though.
$M has abo… https://t.co/syylyiLXrP"
11/15/2019,tgt,"$MSFT
Long to 156.25

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm $bac… https://t.co/Vu0CnMwDFi"
11/15/2019,hd,"$HD:

Jefferies Sets High Bar for Surging Home Depot Stock:

https://t.co/DJPNqykqgB"
11/15/2019,hd,RT @MuppetTrading: JP Morgan in the $HD $LOW earnings preview mentions possibility of $HD taking down comps algo at its December investor m…
11/15/2019,hd,RT @BWUIC: $HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/S34IVzUKRx
11/15/2019,hd,$HD .. everyone got this wrong.. $250
11/15/2019,low,RT @MuppetTrading: JP Morgan in the $HD $LOW earnings preview mentions possibility of $HD taking down comps algo at its December investor m…
11/15/2019,low,RT @BWUIC: $HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/S34IVzUKRx
11/15/2019,tgt,"$WMT $AMZN $TGT:

Walmart’s E-commerce Results Have Amazon and Target on Alert:

https://t.co/s8zzItNpvY"
11/15/2019,hd,"$TWTR  …..SELL  @ 0.61 .. learn to lock profits
🥳🥳🥳🥳🥳 20 % Profit  🥳🥳🥳🥳🥳

$SPY $SQ $MSFT $AAPL $AMZN $ROKU $BABA… https://t.co/y3QU7wIL48"
11/15/2019,m,The #Macys flagship store on Herald Square is worth billions. But how many billions? Get the full story here: https://t.co/z7TfojB7Jj $M
11/15/2019,hd,$HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/4OGYnBdndN
11/15/2019,hd,Jefferies predicts $HD will outperform $LOW in next week's earnings reports  https://t.co/YGStjOq9U7
11/15/2019,low,$HD $LOW - Home Depot and Lowe's sized up ahead of earnings week https://t.co/4OGYnBdndN
11/15/2019,low,Jefferies predicts $HD will outperform $LOW in next week's earnings reports  https://t.co/YGStjOq9U7
11/15/2019,tgt,"RT @BoukoujaOualid: $MSFT
Long to 156.25

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm $bac $c…"
